state,city,facet,coefficient
FL,bartow,under-100000,-0.21009615384615388
GA,ball-ground,under-100000,
TX,stephenville,under-100000,0.0
FL,north-lauderdale,under-100000,
FL,ave-maria,under-100000,
TX,floresville,under-100000,
FL,surfside,under-100000,
TX,haslet,under-100000,
FL,lantana,under-100000,
GA,hiram,under-100000,-0.040000000000000036
FL,palm-springs,under-100000,-0.03125
GA,norcross,under-100000,
TX,desoto,under-100000,
TX,rhome,under-100000,
GA,college-park,under-100000,-0.18181818181818177
TX,whitney,under-100000,-0.030303030303030314
TX,lancaster,under-100000,
FL,st-pete-beach,under-100000,
GA,clayton,under-100000,
FL,altamonte-springs,under-100000,
FL,arcadia,under-100000,-0.11336548387096775
TX,wimberley,under-100000,
GA,kathleen,under-100000,
TX,ennis,under-100000,0.0
TX,northlake,under-100000,
GA,monticello,under-100000,-0.06743453536511597
TX,mont-belvieu,under-100000,
TX,kingwood,under-100000,
GA,adairsville,under-100000,
FL,lady-lake,under-100000,0.0
TX,brownwood,under-100000,-0.03756559440388712
TX,west-columbia,under-100000,
TX,caddo-mills,under-100000,
FL,port-orange,under-100000,
FL,treasure-island,under-100000,
FL,south-palm-beach,under-100000,
FL,juno-beach,under-100000,
GA,clarkesville,under-100000,
FL,tequesta,under-100000,
FL,newberry,under-100000,
TX,heath,under-100000,
FL,keystone-heights,under-100000,-0.2313412765425149
FL,miami-lakes,under-100000,
GA,forest-park,under-100000,0.20240480961923857
GA,sharpsburg,under-100000,
TX,cedar-hill,under-100000,0.0
FL,palatka,under-100000,0.07307382401155842
GA,morrow,under-100000,-0.033333333333333326
FL,miami-shores,under-100000,
GA,bethlehem,under-100000,
TX,lindale,under-100000,0.006369426751592355
GA,sugar-hill,under-100000,
TX,bonham,under-100000,-0.026815642458100558
FL,fleming-island,under-100000,
TX,kaufman,under-100000,
TX,southlake,under-100000,
FL,anna-maria,under-100000,
TX,gainesville,under-100000,0.0
TX,pottsboro,under-100000,-0.008823529411764702
FL,gibsonton,under-100000,
TX,sealy,under-100000,0.0
TX,boyd,under-100000,0.0
FL,the-acreage,under-100000,
FL,mulberry,under-100000,-0.13855421686746988
GA,milton,under-100000,
GA,union-city,under-100000,-0.014655663155139664
FL,clewiston,under-100000,-0.23529411764705888
FL,oviedo,under-100000,
FL,florida-city,under-100000,
GA,johns-creek,under-100000,
TX,joshua,under-100000,-0.07500000000000001
FL,titusville,under-100000,-0.04736842105263156
FL,osprey,under-100000,
TX,pilot-point,under-100000,
TX,athens,under-100000,-0.07704160246533132
TX,sulphur-springs,under-100000,0.0009876543209876483
FL,hypoluxo,under-100000,
GA,bremen,under-100000,-0.2142857142857143
GA,toccoa,under-100000,-0.17200117234468396
GA,rex,under-100000,
FL,cooper-city,under-100000,
TX,bryan,under-100000,
GA,dunwoody,under-100000,
TX,justin,under-100000,
FL,citrus-springs,under-100000,
FL,madeira-beach,under-100000,
TX,quinlan,under-100000,-0.011111111111111108
TX,wills-point,under-100000,
FL,bunnell,under-100000,-0.24874791318864775
FL,ellenton,under-100000,
FL,alva,under-100000,
FL,gulfport,under-100000,
TX,lavon,under-100000,
FL,southwest-ranches,under-100000,
FL,polk-city,under-100000,-0.17647058823529416
GA,cedartown,under-100000,-0.00800800800800805
FL,lake-worth,under-100000,
FL,south-pasadena,under-100000,
FL,hastings,under-100000,
FL,frostproof,under-100000,-0.06975225225225226
TX,sachse,under-100000,
FL,beverly-hills,under-100000,
TX,red-oak,under-100000,
FL,orange-city,under-100000,
GA,winston,under-100000,-0.2857142857142857
GA,cornelia,under-100000,-0.17417417417417413
GA,lithia-springs,under-100000,-0.26315789473684215
GA,watkinsville,under-100000,
TX,bertram,under-100000,
TX,crandall,under-100000,
GA,oxford,under-100000,
TX,canton,under-100000,
GA,byron,under-100000,-0.05357142857142855
FL,macclenny,under-100000,0.10183639398998334
TX,marble-falls,under-100000,
TX,ferris,under-100000,
TX,oak-point,under-100000,
TX,kempner,under-100000,
FL,ocean-ridge,under-100000,
FL,alachua,under-100000,
TX,corinth,under-100000,
GA,oakwood,under-100000,-0.07010014306151646
TX,ponder,under-100000,
TX,seagoville,under-100000,
FL,seffner,under-100000,0.2941176470588236
TX,farmers-branch,under-100000,
TX,saginaw,under-100000,
GA,stonecrest,under-100000,
GA,waleska,under-100000,
TX,colleyville,under-100000,
GA,barnesville,under-100000,-0.08333333333333331
FL,lake-park,under-100000,
FL,williston,under-100000,-0.07142573691645898
FL,edgewater,under-100000,
GA,lavonia,under-100000,0.0010010010010010895
FL,ocoee,under-100000,
TX,glenn-heights,under-100000,
FL,lake-alfred,under-100000,-0.1349041349041349
TX,comanche,under-100000,0.0
FL,hillsboro-beach,under-100000,
FL,crescent-city,under-100000,-0.08432703763549565
FL,maitland,under-100000,
FL,interlachen,under-100000,-0.12207325321125556
FL,bokeelia,under-100000,
FL,atlantic-beach,under-100000,
FL,st-james-city,under-100000,-0.10051282051282051
TX,farmersville,under-100000,0.0
FL,oldsmar,under-100000,
TX,krum,under-100000,
TX,benbrook,under-100000,
GA,grantville,under-100000,-0.049049049049049054
TX,kingsland,under-100000,
TX,venus,under-100000,
TX,paradise,under-100000,
FL,bradenton-beach,under-100000,
FL,starke,under-100000,0.013419531227750378
GA,lula,under-100000,0.26315789473684204
GA,social-circle,under-100000,-0.04270986745213545
FL,temple-terrace,under-100000,
TX,glen-rose,under-100000,
GA,elberton,under-100000,
GA,williamson,under-100000,
GA,morganton,under-100000,
TX,kemp,under-100000,-0.01020408163265305
TX,haltom-city,under-100000,
TX,providence-village,under-100000,
TX,hillsboro,under-100000,-0.022768670309653904
FL,high-springs,under-100000,
FL,cocoa,under-100000,-0.07692307692307687
FL,safety-harbor,under-100000,-0.0786516853932584
GA,royston,under-100000,0.006190476190476228
TX,duncanville,under-100000,
FL,satsuma,under-100000,-0.11203445234813558
FL,fruitland-park,under-100000,-0.1467236467236467
GA,danielsville,under-100000,-0.0625
TX,lampasas,under-100000,
FL,indian-rocks-beach,under-100000,
TX,mclendon-chisholm,under-100000,
TX,mount-pleasant,under-100000,-0.10010010010010006
TX,reno,under-100000,0.0
TX,tuscola,under-100000,
FL,belleair,under-100000,
TX,bowie,under-100000,0.021052631578947323
FL,montverde,under-100000,-0.08666666666666667
TX,grapevine,under-100000,
TX,ovilla,under-100000,
FL,champions-gate,under-100000,
GA,summerville,under-100000,-0.05676738780618629
FL,umatilla,under-100000,-0.10733692027408734
GA,chattahoochee-hills,under-100000,
FL,hawthorne,under-100000,-0.005296041473091151
FL,callahan,under-100000,-0.10320261437908501
TX,lucas,under-100000,
FL,howey-in-the-hills,under-100000,
GA,milner,under-100000,0.0
GA,maysville,under-100000,-0.42105263157894735
GA,eastman,under-100000,-0.09273301737756712
GA,thomson,under-100000,-0.10140989724031994
GA,chamblee,under-100000,
TX,white-settlement,under-100000,0.0
FL,casselberry,under-100000,0.0
FL,hernando,under-100000,-0.24419191919191918
FL,minneola,under-100000,
GA,palmetto,under-100000,
GA,hull,under-100000,
GA,talking-rock,under-100000,0.0
TX,coppell,under-100000,
FL,hilliard,under-100000,
TX,watauga,under-100000,
TX,whitesboro,under-100000,
TX,dublin,under-100000,
TX,nevada,under-100000,
FL,bushnell,under-100000,-0.25
FL,lake-panasoffkee,under-100000,0.0019509096683453613
GA,bowdon,under-100000,
TX,tolar,under-100000,
GA,bogart,under-100000,
TX,new-fairview,under-100000,
GA,hogansville,under-100000,0.1720516864097016
GA,martinez,under-100000,
TX,lipan,under-100000,0.0
TX,valley-view,under-100000,
FL,west-park,under-100000,
FL,hernando-beach,under-100000,
FL,fort-meade,under-100000,
CA,oceanside,under-100000,-0.05063291139240511
GA,lagrange,under-100000,-0.019043592549908745
IL,oak-park,under-100000,-0.012320328542094472
NY,orangetown,under-100000,
IL,skokie,under-100000,0.0
FL,zephyrhills,under-100000,-0.03210123689735015
GA,atlanta,under-100000,-0.01966342725363342
MO,st-peters,under-100000,0.0736842105263158
NY,forest-hills,under-100000,
GA,statesboro,under-100000,-0.0771857739852922
FL,lakewood-ranch,under-100000,
CA,san-carlos,under-100000,
FL,st-petersburg,under-100000,-0.07987283051261201
CA,aptos,under-100000,
TX,anna,under-100000,
FL,plant-city,under-100000,-0.19999999999999996
IL,plainfield,under-100000,
CA,san-bruno,under-100000,
TX,mesquite,under-100000,0.0
IL,crystal-lake,under-100000,
CA,san-diego,under-100000,
FL,debary,under-100000,
FL,hollywood,under-100000,
NY,bayside,under-100000,
CA,antelope,under-100000,
CA,palo-alto,under-100000,
CA,roseville,under-100000,
CA,danville,under-100000,
TX,north-richland-hills,under-100000,
FL,new-port-richey,under-100000,-0.07880027142407721
FL,miramar,under-100000,-0.050000000000000044
GA,douglasville,under-100000,0.17964416603885375
LA,shreveport,under-100000,-0.058189058121293866
CA,carlsbad,under-100000,
FL,winter-park,under-100000,-0.022222222222222254
FL,riverview,under-100000,
GA,covington,under-100000,-0.1704457944724908
GA,peachtree-corners,under-100000,
GA,acworth,under-100000,-0.06755049422310644
GA,brookhaven,under-100000,
CA,folsom,under-100000,
TX,hurst,under-100000,
TX,greenville,under-100000,0.0
FL,mount-dora,under-100000,-0.2002670226969292
NY,flushing,under-100000,
MO,wentzville,under-100000,
TX,terrell,under-100000,0.0
FL,dunnellon,under-100000,-0.05556343056343055
FL,sunrise,under-100000,-0.0055391959473993155
FL,port-saint-lucie,under-100000,-0.12252636348711178
GA,dacula,under-100000,
FL,holiday,under-100000,0.0556017301558384
CA,san-leandro,under-100000,
GA,sandy-springs,under-100000,
FL,the-villages,under-100000,
FL,lake-worth-beach,under-100000,-0.08950541537655199
GA,augusta,under-100000,-0.034348618572849675
GA,jackson,under-100000,0.0
FL,valrico,under-100000,
FL,miami,under-100000,-0.06795836178353007
FL,orlando,under-100000,-0.025666505491448326
FL,wesley-chapel,under-100000,-0.17787114845938376
CA,santee,under-100000,
GA,marietta,under-100000,0.32499999999999996
FL,lithia,under-100000,
FL,largo,under-100000,-0.05182257581179415
TX,rockwall,under-100000,
CA,escondido,under-100000,-0.1333333333333333
NY,greenburgh,under-100000,
CA,antioch,under-100000,-0.00018000360007197624
GA,fayetteville,under-100000,-0.054545454545454564
GA,gainesville,under-100000,-0.020408163265306145
GA,carrollton,under-100000,-0.04664015751983023
CA,turlock,under-100000,
FL,lakeland,under-100000,-0.07101041936481478
CA,los-angeles,under-100000,
FL,cutler-bay,under-100000,
GA,cartersville,under-100000,-0.2459942775393419
FL,estero,under-100000,-0.0701247012126683
TX,cleburne,under-100000,
GA,winder,under-100000,
CA,pacifica,under-100000,
TX,sherman,under-100000,-0.0461818854921616
FL,tarpon-springs,under-100000,0.11509172724125993
FL,miami-beach,under-100000,
CA,santa-clara,under-100000,
FL,longwood,under-100000,
FL,wimauma,under-100000,
FL,vero-beach,under-100000,
GA,riverdale,under-100000,0.13607878326505776
TX,bedford,under-100000,
IL,oak-lawn,under-100000,-0.020000000000000018
IL,bolingbrook,under-100000,
CA,watsonville,under-100000,
LA,bossier-city,under-100000,-0.008504800603954053
FL,coral-gables,under-100000,
CA,lodi,under-100000,
TX,crowley,under-100000,
FL,winter-haven,under-100000,-0.0031728861845623266
GA,hampton,under-100000,-0.19222203186568443
CA,oakland,under-100000,
FL,lehigh-acres,under-100000,
FL,seminole,under-100000,-0.08101018621356522
GA,mableton,under-100000,
FL,north-miami-beach,under-100000,
TX,forney,under-100000,
FL,davenport,under-100000,-0.0677800116805368
FL,groveland,under-100000,
IL,wheaton,under-100000,
CA,san-marcos,under-100000,
TX,flower-mound,under-100000,
GA,stone-mountain,under-100000,-0.031211585613306447
FL,davie,under-100000,
TX,grand-prairie,under-100000,
FL,palmetto,under-100000,-0.12877383400186515
FL,marco-island,under-100000,
FL,bonita-springs,under-100000,0.02857142857142847
GA,powder-springs,under-100000,
FL,lauderhill,under-100000,-0.005442532660410185
CA,lincoln,under-100000,
GA,locust-grove,under-100000,-0.16667142857142858
NY,newburgh,under-100000,-0.025289778714436273
TX,dallas,under-100000,-0.011413424787783736
CA,menlo-park,under-100000,
GA,hephzibah,under-100000,0.010869565217391297
FL,haines-city,under-100000,-0.12010924369747904
FL,tampa,under-100000,-0.0266994096155548
NY,yonkers,under-100000,-0.03300508863227347
TX,denison,under-100000,-0.027223896434634975
FL,brandon,under-100000,
FL,okeechobee,under-100000,-0.08125340371164799
TX,irving,under-100000,
TX,richardson,under-100000,
FL,ponte-vedra-beach,under-100000,
CA,modesto,under-100000,
CA,richmond,under-100000,
CA,rocklin,under-100000,
NY,smithtown,under-100000,
FL,sun-city-center,under-100000,0.10000000000000009
TX,fort-worth,under-100000,-0.0024199199199199197
CA,sacramento,under-100000,0.0
NY,new-rochelle,under-100000,-0.14337859410593534
CA,morgan-hill,under-100000,
GA,macon,under-100000,-0.09986530908168437
TX,allen,under-100000,
IL,yorkville,under-100000,
TX,keller,under-100000,
GA,roswell,under-100000,
CA,los-gatos,under-100000,
CA,el-dorado-hills,under-100000,
TX,garland,under-100000,0.0
CA,yuba-city,under-100000,
CA,san-jose,under-100000,
CA,concord,under-100000,
FL,hialeah,under-100000,
CA,hayward,under-100000,
FL,st-johns,under-100000,
FL,englewood,under-100000,-0.07995413793448483
NY,yorktown,under-100000,
IL,tinley-park,under-100000,-0.023809523809523836
GA,loganville,under-100000,-0.04055540555405557
CA,dublin,under-100000,
FL,dade-city,under-100000,-0.06136744940596933
GA,buford,under-100000,
IL,mount-prospect,under-100000,0.046067415730337125
IL,mchenry,under-100000,-0.06410508964904682
FL,fort-lauderdale,under-100000,
MO,st-louis,under-100000,-0.07232821092606875
TX,waxahachie,under-100000,-0.25
IL,chicago,under-100000,-0.03288729907931016
CA,daly-city,under-100000,
CA,grass-valley,under-100000,
GA,decatur,under-100000,-0.06422755812290695
FL,green-acres,under-100000,
FL,boca-raton,under-100000,-0.02135852092445223
FL,windermere,under-100000,
IL,downers-grove,under-100000,
IL,aurora,under-100000,0.45754603984022313
FL,brooksville,under-100000,-0.10182808120666191
FL,winter-springs,under-100000,
FL,port-charlotte,under-100000,-0.012745415613639755
CA,santa-cruz,under-100000,
FL,west-palm-beach,under-100000,0.014069787230097502
FL,coral-springs,under-100000,0.22499999999999998
FL,ocala,under-100000,-0.059693530187450064
NY,great-neck,under-100000,
CA,brentwood,under-100000,
FL,palm-coast,under-100000,
CA,lakeside,under-100000,-0.19999999999999996
FL,sarasota,under-100000,-0.11905647752152257
FL,venice,under-100000,-0.11488970588235295
GA,duluth,under-100000,
IL,northbrook,under-100000,
FL,gainesville,under-100000,-0.08645614443052542
GA,canton,under-100000,
FL,bradenton,under-100000,-0.031095851930955053
CA,cupertino,under-100000,
FL,lake-mary,under-100000,
MO,st-charles,under-100000,0.026995166804196558
CA,campbell,under-100000,
FL,aventura,under-200000,-0.010549801798259576
GA,dallas,under-200000,-0.04834263911083009
FL,saint-cloud,under-200000,-0.01647537432339132
TX,magnolia,under-200000,
GA,cumming,under-200000,-0.09183712121212122
FL,parrish,under-200000,
FL,tamarac,under-200000,-0.027050114056104687
TX,kyle,under-200000,
TX,liberty-hill,under-200000,
FL,doral,under-200000,-0.2953020134228188
TX,converse,under-200000,
FL,poinciana,under-200000,-0.010430908622508214
TX,cleveland,under-200000,
TX,pflugerville,under-200000,
GA,griffin,under-200000,-0.06475629701091519
TX,fulshear,under-200000,
TX,tomball,under-200000,
TX,rosharon,under-200000,
FL,orange-park,under-200000,-0.0337891215313357
FL,coconut-creek,under-200000,-0.032433752884481
TX,bastrop,under-200000,
GA,monroe,under-200000,-0.03760385728389023
FL,margate,under-200000,-0.01956241691896849
TX,royse-city,under-200000,
GA,villa-rica,under-200000,-0.0005114532223923996
TX,midlothian,under-200000,0.0
TX,cibolo,under-200000,
GA,jonesboro,under-200000,-0.025701483994482806
FL,north-miami,under-200000,-0.06794711350263828
FL,summerfield,under-200000,-0.04852461973249654
TX,porter,under-200000,
FL,green-cove-springs,under-200000,-0.06712411722729847
GA,fairburn,under-200000,0.014939939939939953
FL,middleburg,under-200000,-0.06616858871854174
TX,little-elm,under-200000,-0.1738095238095238
TX,celina,under-200000,
GA,grovetown,under-200000,-0.011674761711933327
FL,weston,under-200000,
TX,hutto,under-200000,
FL,palm-harbor,under-200000,-0.032530147309460966
FL,labelle,under-200000,-0.023479164207862748
FL,apollo-beach,under-200000,-0.08028557245032937
TX,springtown,under-200000,0.0
TX,manor,under-200000,
FL,land-o-lakes,under-200000,-0.042462998963501475
TX,buda,under-200000,
FL,royal-palm-beach,under-200000,-0.004646512698150829
GA,hoschton,under-200000,
TX,burleson,under-200000,-0.007852862161603635
TX,schertz,under-200000,
TX,league-city,under-200000,
TX,bulverde,under-200000,
TX,aubrey,under-200000,
FL,miami-gardens,under-200000,-0.029697401353537822
FL,parkland,under-200000,
FL,riviera-beach,under-200000,-0.06614326495464343
FL,oakland-park,under-200000,-0.026159562478986202
FL,lauderdale-lakes,under-200000,-0.03540816555834705
FL,apopka,under-200000,-0.027039678762416124
GA,jefferson,under-200000,0.14406779661016944
TX,dayton,under-200000,
TX,melissa,under-200000,-0.06985645933014356
TX,lago-vista,under-200000,
TX,manvel,under-200000,
FL,port-richey,under-200000,-0.04755200543593848
TX,copperas-cove,under-200000,-0.05291005291005291
GA,lilburn,under-200000,0.1428571428571428
GA,senoia,under-200000,-0.10726676579358724
TX,rosenberg,under-200000,
TX,dripping-springs,under-200000,
FL,north-palm-beach,under-200000,-0.044697915780096326
FL,sanibel,under-200000,
TX,mabank,under-200000,-0.035813982992534
GA,greensboro,under-200000,-0.020767468258639565
TX,hockley,under-200000,
TX,godley,under-200000,0.0
GA,suwanee,under-200000,
FL,ruskin,under-200000,-0.0961818879865899
FL,longboat-key,under-200000,-0.05503057254030019
FL,auburndale,under-200000,-0.04696543645192823
FL,nokomis,under-200000,-0.05159109362213403
FL,lutz,under-200000,-0.06820118049912666
TX,angleton,under-200000,
FL,yulee,under-200000,-0.08380138320670175
GA,flowery-branch,under-200000,0.01529304029304035
TX,azle,under-200000,-0.020733900472616064
GA,evans,under-200000,0.02108674556835848
GA,auburn,under-200000,
FL,jensen-beach,under-200000,-0.07158096142297862
FL,weeki-wachee,under-200000,-0.11344249861838805
TX,lakeway,under-200000,
TX,wylie,under-200000,
FL,lake-wales,under-200000,-0.05541915667889046
GA,eatonton,under-200000,-0.13153077526719104
TX,spicewood,under-200000,
FL,palm-city,under-200000,
FL,wildwood,under-200000,-0.07744473077372757
TX,rowlett,under-200000,
FL,dania-beach,under-200000,-0.06349136156902141
GA,austell,under-200000,-0.13817504759581808
GA,cleveland,under-200000,-0.05352945894900306
TX,alvin,under-200000,
FL,san-antonio,under-200000,
TX,jarrell,under-200000,
TX,elgin,under-200000,
TX,crosby,under-200000,
GA,jasper,under-200000,-0.23017705927636645
FL,pinellas-park,under-200000,-0.03062671066755645
TX,aledo,under-200000,
FL,tavares,under-200000,-0.05993253480705687
FL,hobe-sound,under-200000,-0.04626241580999646
TX,heartland,under-200000,
GA,st-marys,under-200000,-0.007719441052774352
GA,braselton,under-200000,
GA,ellenwood,under-200000,-0.01631646399556589
GA,south-fulton,under-200000,0.0017234641065423384
FL,lighthouse-point,under-200000,-0.041765201981711776
GA,statham,under-200000,
TX,argyle,under-200000,
TX,la-porte,under-200000,
FL,pinecrest,under-200000,
GA,kingsland,under-200000,-0.02023000902891714
FL,odessa,under-200000,-0.11089494163424124
GA,perry,under-200000,-0.03234208648410543
GA,east-point,under-200000,-0.017858041855091017
TX,trinity,under-200000,
TX,la-vernia,under-200000,
TX,dickinson,under-200000,
TX,splendora,under-200000,
TX,corsicana,under-200000,-0.027410716184462804
GA,temple,under-200000,-0.018256525084388613
FL,palmetto-bay,under-200000,-0.004504504504504496
FL,rotonda-west,under-200000,-0.006080438689032519
GA,bonaire,under-200000,-0.01730954010514422
TX,decatur,under-200000,
GA,thomaston,under-200000,-0.06958632771139149
GA,hartwell,under-200000,-0.01248182416221497
GA,forsyth,under-200000,-0.06267050204497795
TX,horseshoe-bay,under-200000,
TX,the-colony,under-200000,
TX,fresno,under-200000,
GA,calhoun,under-200000,-0.03810766269669848
FL,holmes-beach,under-200000,
TX,fate,under-200000,0.0
TX,la-marque,under-200000,
FL,wilton-manors,under-200000,-0.011594202898550732
GA,commerce,under-200000,0.0029238669676919238
TX,von-ormy,under-200000,
TX,iowa-colony,under-200000,
TX,alvarado,under-200000,-0.02306288820107988
GA,grayson,under-200000,
FL,eustis,under-200000,-0.025747295921646634
TX,sanger,under-200000,0.0
FL,lauderdale-by-the-sea,under-200000,-0.08108108108108103
TX,mineral-wells,under-200000,-0.03547664475951457
FL,belleview,under-200000,-0.011814844194554242
TX,blanco,under-200000,
FL,bay-harbor-islands,under-200000,
TX,van-alstyne,under-200000,-0.04205128205128206
FL,highland-beach,under-200000,
TX,friendswood,under-200000,
FL,ocklawaha,under-200000,-0.0508620499826435
GA,madison,under-200000,-0.05915660999459882
GA,rockmart,under-200000,-0.04152794040082429
TX,bandera,under-200000,
FL,bartow,under-200000,-0.06232547374235092
GA,ball-ground,under-200000,-0.059976057462091004
TX,stephenville,under-200000,-0.022814418367573072
FL,north-lauderdale,under-200000,-0.012696794888229945
FL,ave-maria,under-200000,
TX,floresville,under-200000,
FL,surfside,under-200000,
TX,haslet,under-200000,0.0
FL,lantana,under-200000,-0.05071464215885428
GA,hiram,under-200000,0.011312428581031117
FL,palm-springs,under-200000,-0.03450854616497671
GA,norcross,under-200000,-0.004975897383806919
TX,desoto,under-200000,-0.025000000000000022
TX,rhome,under-200000,-0.0013157894736842146
GA,college-park,under-200000,0.00639541225898445
TX,whitney,under-200000,-0.038186878230235526
TX,lancaster,under-200000,-0.014048410061699101
FL,st-pete-beach,under-200000,
GA,clayton,under-200000,-0.11975524475524477
FL,altamonte-springs,under-200000,-0.026672172242591847
FL,arcadia,under-200000,-0.07480703535571501
TX,wimberley,under-200000,
GA,kathleen,under-200000,
TX,ennis,under-200000,-0.009562855486222321
TX,northlake,under-200000,
GA,monticello,under-200000,-0.020840200007148944
TX,mont-belvieu,under-200000,
TX,kingwood,under-200000,
GA,adairsville,under-200000,-0.11281718125464428
FL,lady-lake,under-200000,-0.02264162397332902
TX,brownwood,under-200000,-0.029729668086965557
TX,west-columbia,under-200000,
TX,caddo-mills,under-200000,0.0
FL,port-orange,under-200000,-0.026996658118381103
FL,treasure-island,under-200000,
FL,south-palm-beach,under-200000,0.0
FL,juno-beach,under-200000,
GA,clarkesville,under-200000,-0.07621660914099777
FL,tequesta,under-200000,-0.10814734904940682
FL,newberry,under-200000,-0.059597392599702065
TX,heath,under-200000,
FL,keystone-heights,under-200000,-0.10240259321579404
FL,miami-lakes,under-200000,0.01025641025641022
GA,forest-park,under-200000,-0.025390555366864537
GA,sharpsburg,under-200000,0.0
TX,cedar-hill,under-200000,0.005769230769230749
FL,palatka,under-200000,-0.05258225622948275
GA,morrow,under-200000,-0.004660736206955544
FL,miami-shores,under-200000,
GA,bethlehem,under-200000,
TX,lindale,under-200000,0.006369426751592355
GA,sugar-hill,under-200000,
TX,bonham,under-200000,-0.043925672191535585
FL,fleming-island,under-200000,
TX,kaufman,under-200000,-0.039499264473665474
TX,southlake,under-200000,
FL,anna-maria,under-200000,
TX,gainesville,under-200000,-0.011672227779181248
TX,pottsboro,under-200000,-0.019790729019322092
FL,gibsonton,under-200000,-0.04801821281718394
TX,sealy,under-200000,0.0
TX,boyd,under-200000,-0.10050251256281406
FL,the-acreage,under-200000,
FL,mulberry,under-200000,-0.07851391175073476
GA,milton,under-200000,
GA,union-city,under-200000,-0.0270906679129872
FL,clewiston,under-200000,-0.10471829925504586
FL,oviedo,under-200000,-0.032001972386587786
FL,florida-city,under-200000,
GA,johns-creek,under-200000,
TX,joshua,under-200000,-0.05325234357163433
FL,titusville,under-200000,-0.02411195596459356
FL,osprey,under-200000,
TX,pilot-point,under-200000,
TX,athens,under-200000,-0.01978471152199966
TX,sulphur-springs,under-200000,-0.03921854346878905
FL,hypoluxo,under-200000,-0.02631578947368418
GA,bremen,under-200000,-0.07545968570783952
GA,toccoa,under-200000,-0.053972120077902086
GA,rex,under-200000,-0.046580238165767895
FL,cooper-city,under-200000,
TX,bryan,under-200000,
GA,dunwoody,under-200000,-0.023090586145648295
TX,justin,under-200000,0.0
FL,citrus-springs,under-200000,-0.040642788090726044
FL,madeira-beach,under-200000,
TX,quinlan,under-200000,-0.005555555555555554
TX,wills-point,under-200000,-0.03663983949401358
FL,bunnell,under-200000,-0.053683788103489824
FL,ellenton,under-200000,-0.08965373431979774
FL,alva,under-200000,
FL,gulfport,under-200000,0.016141185379764077
TX,lavon,under-200000,
FL,southwest-ranches,under-200000,
FL,polk-city,under-200000,-0.039768318638282646
GA,cedartown,under-200000,0.01114489007668423
FL,lake-worth,under-200000,-0.025051909797672512
FL,south-pasadena,under-200000,-0.016778056251740486
FL,hastings,under-200000,-0.03164934888960842
FL,frostproof,under-200000,-0.05407725907725908
TX,sachse,under-200000,0.0
FL,beverly-hills,under-200000,-0.010262541107723497
TX,red-oak,under-200000,0.0
FL,orange-city,under-200000,-0.08369712554171344
GA,winston,under-200000,-0.1981203007518797
GA,cornelia,under-200000,-0.06520729845126627
GA,lithia-springs,under-200000,-0.05488615567459191
GA,watkinsville,under-200000,
TX,bertram,under-200000,
TX,crandall,under-200000,0.013218546565544909
GA,oxford,under-200000,-0.035168250792062684
TX,canton,under-200000,-0.00552696779111872
GA,byron,under-200000,-0.02794025957402559
FL,macclenny,under-200000,0.010223862401203154
TX,marble-falls,under-200000,
TX,ferris,under-200000,0.0
TX,oak-point,under-200000,
TX,kempner,under-200000,
FL,ocean-ridge,under-200000,
FL,alachua,under-200000,0.0010384693066440298
TX,corinth,under-200000,0.0
GA,oakwood,under-200000,-0.019032372485985993
TX,ponder,under-200000,
TX,seagoville,under-200000,-0.004189519457228064
FL,seffner,under-200000,0.07809330628803246
TX,farmers-branch,under-200000,0.0
TX,saginaw,under-200000,-0.003833865814696469
GA,stonecrest,under-200000,-0.01653944020356235
GA,waleska,under-200000,
TX,colleyville,under-200000,
GA,barnesville,under-200000,-0.002735812203608644
FL,lake-park,under-200000,0.0006671114076051143
FL,williston,under-200000,-0.053353287217100996
FL,edgewater,under-200000,-0.1204514053658351
GA,lavonia,under-200000,-0.04230133459525813
FL,ocoee,under-200000,-0.029759254627313686
TX,glenn-heights,under-200000,
FL,lake-alfred,under-200000,-0.04935400988032566
TX,comanche,under-200000,0.001303538175046569
FL,hillsboro-beach,under-200000,
FL,crescent-city,under-200000,-0.1022691395824984
FL,maitland,under-200000,-0.061715513870685995
FL,interlachen,under-200000,-0.09888593466726064
FL,bokeelia,under-200000,-0.19999999999999996
FL,atlantic-beach,under-200000,
FL,st-james-city,under-200000,-0.09704796336680792
TX,farmersville,under-200000,-0.05900473050752351
FL,oldsmar,under-200000,-0.06233984092735273
TX,krum,under-200000,
TX,benbrook,under-200000,0.0
GA,grantville,under-200000,-0.048975337987569284
TX,kingsland,under-200000,
TX,venus,under-200000,0.0
TX,paradise,under-200000,
FL,bradenton-beach,under-200000,
FL,starke,under-200000,-0.05218968748611214
GA,lula,under-200000,0.26315789473684204
GA,social-circle,under-200000,-0.04270986745213545
FL,temple-terrace,under-200000,-0.05454877608015941
TX,glen-rose,under-200000,
GA,elberton,under-200000,-0.03667933076668401
GA,williamson,under-200000,0.0005265929436546468
GA,morganton,under-200000,-0.031068983675618722
TX,kemp,under-200000,-0.01818162495974046
TX,haltom-city,under-200000,-0.015444015444015444
TX,providence-village,under-200000,
TX,hillsboro,under-200000,-0.022384460699045355
FL,high-springs,under-200000,-0.03822462614883266
FL,cocoa,under-200000,-0.08946668101031549
FL,safety-harbor,under-200000,-0.05121722846441945
GA,royston,under-200000,-0.01162972969313185
